         334652780 function calls (317930857 primitive calls) in 499.271 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.015    0.015 <string>:15(<Expression u"cleanup_data(format_currency(option.get_shares_at_date(max(record.endorsement.effective_date,record.contract.start_date))[-1].share * ([x for x in option.get_shares_at_date(max(record.endorsement.effective_date,record.contract.start_date))[-1].loan.increments[::-1] if x.event in ['RNG', 'RAP', 'MEG'] and x.start_date <= record.endorsement.effective_date] or option.get_shares_at_date(max(record.endorsement.effective_date,record.contract.start_date))[-1].loan.increments)[0].begin_balance, Party.lang, option.get_shares_at_date(max(record.endorsement.effective_date,record.contract.start_date))[-1].loan.currency)[:-2])">)
        3    0.000    0.000    0.015    0.005 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/invoice.py:630(get_reconciled)
     3559    0.013    0.000    0.015    0.000 /usr/lib/python2.7/decimal.py:5446(_normalize)
    24114    0.015    0.000    0.015    0.000 {method 'endswith' of 'str' objects}
     5465    0.008    0.000    0.015    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/pytz/__init__.py:185(_unmunge_zone)
        1    0.000    0.000    0.015    0.015 <string>:1(search__commission_agent_agent)
        1    0.000    0.000    0.015    0.015 <string>:1(read__ir_sequence)
      170    0.001    0.000    0.015    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/functions.py:78(__str__)
        1    0.000    0.000    0.015    0.015 /home/nidhal/workspace/coog/trytond/trytond/modules/report_engine_flow/report_engine.py:349(print_reports)
1475/1115    0.013    0.000    0.015    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/model.py:418(_default_values)
       20    0.000    0.000    0.015    0.001 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/directives.py:613(attach)
        1    0.000    0.000    0.015    0.015 /home/nidhal/workspace/coog/trytond/trytond/modules/publi_400/report_engine.py:313(create_flow_file)
1923/1914    0.011    0.000    0.015    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/modelstorage.py:393(process)
      454    0.008    0.000    0.015    0.000 /usr/lib/python2.7/_strptime.py:295(_strptime)
      338    0.002    0.000    0.015    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_insurance_rule_engine/commission.py:30(get_context_formula)
    36037    0.015    0.000    0.015    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:218(with_)
      124    0.015    0.000    0.015    0.000 {compile}
       20    0.000    0.000    0.015    0.001 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/directives.py:609(__init__)
  687/348    0.001    0.000    0.015    0.000 {next}
      682    0.003    0.000    0.014    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_payment_clearing/account.py:13(_get_origin)
    48064    0.014    0.000    0.014    0.000 {method 'count' of 'list' objects}
      340    0.004    0.000    0.014    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/intervaltree/intervaltree.py:775(search)
        4    0.000    0.000    0.014    0.004 <string>:1(search__ir_lang)
        2    0.000    0.000    0.014    0.007 /home/nidhal/workspace/coog/trytond/trytond/modules/endorsement/endorsement.py:1338(group_per_model)
      170    0.002    0.000    0.014    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/contract.py:1445(new_future_invoice)
        2    0.000    0.000    0.014    0.007 /home/nidhal/workspace/coog/trytond/trytond/modules/loan/loan.py:611(get_non_deferral_increment_field)
    13211    0.014    0.000    0.014    0.000 {method 'extend' of 'array.array' objects}
      178    0.001    0.000    0.014    0.000 /usr/lib/python2.7/decimal.py:1385(__rtruediv__)
        2    0.000    0.000    0.014    0.007 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_life_clause/contract.py:138(on_change_with_has_beneficiary_clause)
      340    0.001    0.000    0.014    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/commission/commission.py:341(update_cancel_copy)
        1    0.000    0.000    0.014    0.014 /home/nidhal/workspace/coog/trytond/trytond/modules/offered_distribution/distribution.py:38(get_parent_com_products_id)
        1    0.000    0.000    0.014    0.014 <string>:5(<Expression u'record.contract.broker'>)
      339    0.000    0.000    0.014    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/dateutil/rrule.py:1089(__next__)
        1    0.000    0.000    0.014    0.014 <string>:1(search__distribution_commercial_product)
1705/1023    0.010    0.000    0.014    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account/period.py:209(process_args)
        1    0.000    0.000    0.014    0.014 /home/nidhal/workspace/coog/trytond/trytond/ir/sequence.py:159(get_number_next)
        4    0.000    0.000    0.014    0.003 <string>:1(search__endorsement_contract_billing_information)
        2    0.000    0.000    0.013    0.007 <string>:1(_validate__endorsement)
        6    0.000    0.000    0.013    0.002 <string>:1(read__ir_model_method)
        9    0.000    0.000    0.013    0.001 /usr/lib/python2.7/dist-packages/simplejson/__init__.py:265(dumps)
    67548    0.013    0.000    0.013    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/operators.py:143(_operands)
      509    0.005    0.000    0.013    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account/configuration.py:118(order_sequence)
        3    0.000    0.000    0.013    0.004 <string>:1(read__extra_data)
     5238    0.010    0.000    0.013    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/model.py:384(__str__)
      704    0.001    0.000    0.013    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_cog/party.py:149(union_field)
       25    0.000    0.000    0.013    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/coog_core/model.py:406(get_rec_name)
     6175    0.013    0.000    0.013    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:1021(alias)
        1    0.000    0.000    0.013    0.013 <string>:21(<Expression u'cleanup_data(format_currency((sorted([x for x in option.premiums if x.start >= record.endorsement.effective_date], key=lambda x: x.start, reverse=True) or option.premiums)[-1].amount, Party.lang, option.currency)[:-2] if (format_currency((sorted([x for x in option.premiums if x.start >= record.endorsement.effective_date], key=lambda x: x.start, reverse=True) or option.premiums)[-1].amount, Party.lang, option.currency)[:-2]) else "")'>)
     1726    0.001    0.000    0.013    0.000 /usr/lib/python2.7/pprint.py:233(format)
      354    0.002    0.000    0.013    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/rule_engine/rule_engine.py:119(wrap)
      346    0.002    0.000    0.013    0.000 /usr/lib/python2.7/contextlib.py:15(__enter__)
        1    0.000    0.000    0.013    0.013 <string>:1(read__account_invoice_line_detail)
    14999    0.011    0.000    0.013    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/field.py:51(depends_validate)
        3    0.000    0.000    0.013    0.004 <string>:1(search__endorsement_loan_increment)
       27    0.001    0.000    0.013    0.000 /home/nidhal/workspace/coog/trytond/trytond/perf_analyzer.py:241(log_query)
        6    0.000    0.000    0.012    0.002 /home/nidhal/workspace/coog/trytond/trytond/modules/premium/contract.py:584(get_taxes)
      863    0.004    0.000    0.012    0.000 /usr/lib/python2.7/decimal.py:864(__eq__)
     3481    0.011    0.000    0.012    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:657(values)
       32    0.002    0.000    0.012    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/party_relationship/party.py:36(table_query)
        1    0.000    0.000    0.012    0.012 /home/nidhal/workspace/coog/trytond/trytond/modules/contract/event.py:31(get_targets_and_origin_from_object_and_template)
        8    0.000    0.000    0.012    0.002 /home/nidhal/workspace/coog/trytond/trytond/model/fields/one2many.py:227(convert_domain)
    14999    0.012    0.000    0.012    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/field.py:20(test_domain)
        8    0.000    0.000    0.012    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/coog_core/coog_string.py:95(translate_value)
        2    0.000    0.000    0.012    0.006 <string>:1(search__offered_option_description_beneficiary_clause)
     1726    0.005    0.000    0.012    0.000 /usr/lib/python2.7/pprint.py:243(_safe_repr)
    35719    0.012    0.000    0.012    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:131(__init__)
     2362    0.010    0.000    0.012    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/dateutil/rrule.py:887(rebuild)
     1885    0.010    0.000    0.012    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:1130(__sub__)
        2    0.000    0.000    0.012    0.006 /home/nidhal/workspace/coog/trytond/trytond/report/report.py:168(__getattr__)
    29250    0.012    0.000    0.012    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:415(distinct_on)
        1    0.000    0.000    0.012    0.012 <string>:3(<Expression u'iter(record.contract.covered_element_options)'>)
      345    0.001    0.000    0.012    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/one2many.py:137(create)
     3273    0.006    0.000    0.012    0.000 /home/nidhal/workspace/coog/trytond/trytond/transaction.py:213(language)
    48064    0.011    0.000    0.011    0.000 /home/nidhal/workspace/coog/trytond/trytond/transaction.py:105(__enter__)
        1    0.000    0.000    0.011    0.011 <string>:1(search__contract_clause)
   290/99    0.001    0.000    0.011    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/genshi/template/eval.py:618(visit_Attribute)
        3    0.000    0.000    0.011    0.004 <string>:1(search__endorsement)
      173    0.001    0.000    0.011    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_insurance_invoice/contract.py:1755(on_change_with_direct_debit)
        1    0.000    0.000    0.011    0.011 /home/nidhal/workspace/coog/trytond/trytond/ir/action.py:377(<setcomp>)
      682    0.004    0.000    0.011    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_waiting/account.py:15(_get_origin)
     2635    0.007    0.000    0.011    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/boolean.py:26(_domain_add_null)
     6365    0.009    0.000    0.011    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:995(type_)
        2    0.000    0.000    0.011    0.005 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_insurance/commission.py:764(get_rec_name)
        1    0.000    0.000    0.011    0.011 <string>:1(read__ir_action_wizard)
        2    0.000    0.000    0.011    0.005 /home/nidhal/workspace/coog/trytond/trytond/modules/loan/loan.py:682(on_change_with_currency_digits)
        1    0.000    0.000    0.011    0.011 <string>:1(_validate__endorsement_contract)
     3093    0.009    0.000    0.011    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:161(set)
        2    0.000    0.000    0.011    0.005 /home/nidhal/workspace/coog/trytond/trytond/modules/commission_multi_agents/commission.py:68(get_second_level_commission)
    40280    0.011    0.000    0.011    0.000 {method 'getvalue' of '_io.BytesIO' objects}
        2    0.000    0.000    0.011    0.005 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_life_clause/contract.py:168(validate)
     4373    0.010    0.000    0.010    0.000 {method 'fetchone' of 'psycopg2.extensions.cursor' objects}
        2    0.000    0.000    0.010    0.005 <string>:1(search__contract)
      584    0.004    0.000    0.010    0.000 /home/nidhal/workspace/coog/trytond/trytond/model/fields/many2many.py:226(get_target)
        2    0.000    0.000    0.010    0.005 /home/nidhal/workspace/coog/trytond/trytond/modules/contract_life_clause/contract.py:149(check_beneficiaries)
        3    0.000    0.000    0.010    0.003 <string>:1(search__endorsement_contract_activation_history)
    28962    0.010    0.000    0.010    0.000 /home/nidhal/.virtualenvs/coog/local/lib/python2.7/site-packages/sql/__init__.py:466(for_)
        1    0.000    0.000    0.010    0.010 /home/nidhal/workspace/coog/trytond/trytond/modules/loan/loan.py:773(calculate_synch_first_payment_date)
        4    0.000    0.000    0.010    0.003 /home/nidhal/workspace/coog/trytond/trytond/modules/contract/contract.py:805(on_change_with_subscriber_kind)
        4    0.000    0.000    0.010    0.003 /home/nidhal/workspace/coog/trytond/trytond/modules/loan/contract.py:582(get_contract)
        3    0.000    0.000    0.010    0.003 <string>:1(search__endorsement_contract_loan)
        3    0.000    0.000    0.010    0.003 <string>:1(search__endorsement_contract_extra_data)
       16    0.000    0.000    0.010    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/coog_core/event.py:53(get_event_type_data_from_code)
      170    0.001    0.000    0.010    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/contract/contract.py:938(<dictcomp>)
        1    0.000    0.000    0.010    0.010 <string>:99(<Expression u"record.contract.billing_information.billing_mode.frequency == 'monthly'">)
      704    0.002    0.000    0.010    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/party_cog/party.py:895(union_field)
        1    0.000    0.000    0.010    0.010 <string>:34(<Expression u'record.contract.subscriber and record.contract.subscriber.main_address'>)
      169    0.001    0.000    0.010    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/invoice.py:1757(taxable_lines)
     4132    0.005    0.000    0.010    0.000 /usr/lib/python2.7/decimal.py:2919(copy_negate)
      507    0.001    0.000    0.010    0.000 /home/nidhal/workspace/coog/trytond/trytond/modules/account_invoice/invoice.py:829(tax_date)
        2    0.000    0.000    0.010    0.005 /home/nidhal/workspace/coog/trytond/trytond/modules/currency_cog/model.py:30(default_currency)
        8    0.000    0.000    0.010    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/piga/rule_engine.py:60(get_last_increment_for_events)
        9    0.000    0.000    0.010    0.001 /home/nidhal/workspace/coog/trytond/trytond/modules/endorsement/offered.py:268(get_methods_for_model)
     1196    0.004    0.000    0.010    0.000 /home/nidhal/.virtualenvs/coog/lib/python2.7/linecache.py:43(checkcache)
      170    0.002    0.000    0.010    0.000 /home/nidhal/workspace/coog/trytond/trytond/ir/sequence.py:315(_timestamp)
